transcript,average read density,Spearman's coefficient,Pearson's coefficient
YPL043W,2.16240681576,0.553811116505,0.47601442236
YKL002W,1.53949903661,0.540912817366,0.339778057644
YDR328C,6.98271604938,0.417313048195,0.322270168172
YIR009W,0.679487179487,0.453875055928,0.514582267263
YBR154C,5.85683760684,0.622891207025,0.539086451543
YLR001C,0.265670402657,0.367059999735,0.414449361252
YKR101W,0.127731092437,0.291028301076,0.298682839795
YER115C,0.118686868687,0.331353667644,0.405489229531
YHR124W,0.0181924882629,0.054815541008,0.131138414501
YER148W,3.30755064457,0.658598658195,0.507867097307
YMR240C,0.366047745358,0.388081653692,0.435846839954
YOR303W,0.705492424242,0.453974647504,0.440690034795
YIL087C,0.47619047619,0.480680278723,0.487084747239
YMR192W,0.441250630358,0.45337653598,0.508306001563
YMR229C,3.91696606786,0.536689673641,0.470801587563
YLL038C,0.562056737589,0.411025070439,0.429125164509
YOR056C,1.20666666667,0.384565679542,0.335781504013
YOR270C,5.04609475032,0.612202755005,0.531050462946
YPR069C,13.6638176638,0.607900985064,0.635937541274
YOL068C,0.250750750751,0.441127899951,0.446452426358
YMR182C,0.0350877192982,0.148119000454,0.152821986016
YBR201W,0.300438596491,0.432348535942,0.456229171653
YLL043W,0.866120218579,0.477939413478,0.426099129962
YDR415C,0.786243386243,0.523972484231,0.576545963355
YGL161C,1.59760956175,0.554731768044,0.601854951947
YOL133W,2.16666666667,0.520793787522,0.570820861542
YNL263C,1.98039215686,0.569477236521,0.541367447393
YDR128W,0.168044077135,0.315031627568,0.373055346353
YMR274C,0.231770833333,0.326934577628,0.411836130282
YER028C,0.183084577114,0.324506572163,0.299476961762
YMR052W,0.268965517241,0.240070842751,0.288132413672
YMR203W,7.08536585366,0.561438979416,0.502151986994
YKR076W,0.243301178992,0.254631459511,0.308184530293
YDR225W,72.7899543379,0.548705608818,0.514529333502
YDR270W,0.345679012346,0.373574624053,0.409822403357
YOR181W,0.577235772358,0.484237486275,0.48422703322
YGR230W,0.576923076923,0.554487216001,0.645145274283
YPR062W,7.86868686869,0.732484458839,0.565808538084
YDR528W,0.277472527473,0.451003705724,0.508662069512
YER173W,0.0694444444444,0.238177043112,0.246670702402
YBR026C,1.83592938733,0.470475907331,0.444319547973
YDL185W,19.3260869565,0.605589012372,0.611937025652
YBR091C,1.26,0.586764866818,0.668775689084
YNL094W,0.136363636364,0.323412916762,0.343927284161
YGR047C,0.324706694272,0.389953711369,0.345923102146
YOR289W,0.255208333333,0.242003180238,0.20844404455
YPL227C,1.12,0.479193995032,0.515084724821
YDL010W,0.941860465116,0.395766220544,0.470606036937
YML019W,0.957264957265,0.471182289637,0.518693557141
YDL045C,0.394062078273,0.474740579743,0.449933425745
YLR163C,1.23407775021,0.522589229498,0.581483933791
YPR071W,0.232456140351,0.296430908197,0.205350821571
YBL079W,0.604527604528,0.506041592661,0.465915492477
YNL056W,0.68115942029,0.421655528811,0.43027438421
YFL001W,0.446475195822,0.434954043203,0.451133778786
YKL025C,0.517741935484,0.453935369326,0.359912500913
YKL125W,0.536971830986,0.485450929417,0.505766451226
YKL170W,1.73417721519,0.61487853388,0.479192442411
YPR157W,0.031045751634,0.194078257097,0.201170981224
YPR137C-B,35.5892295597,0.402895146705,0.306473669844
YPR137C-A,101.919510061,0.617845535394,0.576598732948
YLR384C,1.85374677003,0.494144980683,0.512104473839
YDR307W,0.503040353787,0.373709881347,0.431437590287
YML099C,0.131546894032,0.333517638605,0.440584061184
YLR421C,4.38144329897,0.670069195803,0.615547191122
YLR090W,0.465833333333,0.353274252891,0.305300693625
YMR325W,0.102564102564,0.15768671447,0.120024491453
YJR064W,6.18290258449,0.527811437527,0.365403277981
YML022W,7.96614583333,0.515844958784,0.587878588323
YER046W,0.123015873016,0.254403232047,0.310695042763
YMR029C,0.445402298851,0.461809817045,0.43377637665
YIR030C,0.286486486486,0.446543250658,0.367889084551
YKR050W,0.0144578313253,0.138200919408,0.204182615767
YMR121C,127.666666667,0.372476098269,0.421532546742
YGL017W,0.304804804805,0.405073995268,0.402446465785
YDL150W,1.04958677686,0.338103247051,0.403716334551
YNL038W,0.233333333333,0.313716613569,0.326461274342
YHR001W-A,4.87037037037,0.291775419973,0.273173280499
YIL139C,0.137992831541,0.261628970874,0.364121363301
YLR246W,0.0566666666667,0.221401972884,0.293654929917
YJR119C,0.0732436472347,0.275169267684,0.312788516219
YLR359W,6.78644602049,0.559808552317,0.451431826056
YLR199C,0.996927803379,0.420545746011,0.53703646754
YJL206C,0.070577014783,0.26304913603,0.307610486951
YIL142W,5.24786324786,0.560114529512,0.574548175679
YGL082W,1.14182194617,0.522811200138,0.512556510008
YNL138W,5.47037830121,0.571505408818,0.551251125781
YDL236W,2.71541501976,0.459947573406,0.473159702207
YGL142C,0.252543387193,0.363099658418,0.532727599907
YGR179C,0.276657060519,0.324851786478,0.309474071902
YJR086W,2.06535947712,0.282942700849,0.127806678502
YBR139W,1.50259836674,0.497521232286,0.512313771437
YHR188C,0.984271022384,0.440774407248,0.490280873953
YNL116W,0.538516918647,0.436457592029,0.393746580019
YDR361C,2.66071428571,0.489650241733,0.568954657373
YLR445W,0.00258397932817,0.0901970998809,0.0530752635579
YGL255W,0.114616193481,0.364098648474,0.461782274375
YFR007W,0.294784580499,0.333520484539,0.326750409062
YLR333C,128.306122449,0.79968365837,0.701642266624
YHL030W,0.928137092316,0.477349249113,0.432939572089
YGL077C,1.50925925926,0.523162615527,0.494615571039
YPL204W,1.38237547893,0.545963341896,0.498479743804
YIL009C-A,0.437158469945,0.486891716247,0.685826624999
YBR302C,2.415625,0.588149902052,0.434786580301
YOR091W,2.9627039627,0.383825721707,0.393991771775
YGR026W,2.63165905632,0.607838429966,0.520654687896
YAL040C,0.181701855406,0.312077530472,0.401945016458
YDR288W,0.312841530055,0.273165787205,0.313376110797
YGL208W,0.289325842697,0.426930604876,0.386715958266
YNL284C,1.35868187579,0.436758608538,0.431006548853
YIL164C,0.0119047619048,0.157623068667,0.214163291951
YOL143C,9.87878787879,0.642597389395,0.749136566493
YBR237W,0.128691983122,0.279738911638,0.290596093369
YBR197C,0.440928270042,0.445777850489,0.367664604608
YHR147C,1.35483870968,0.523421761511,0.524923786163
YJL093C,0.110759493671,0.303858629473,0.201209152437
YDR003W,0.569536423841,0.540226430416,0.651098658925
YMR317W,0.0450200431699,0.204870657711,0.222041980236
YOR251C,1.72517006803,0.564619717588,0.5867363339
YPR181C,4.75599435825,0.603569521696,0.406737313574
YCL008C,0.28118609407,0.458527125913,0.409079797692
YOR107W,0.0173333333333,0.0314782635489,0.132745253991
YML005W,0.333333333333,0.334365857294,0.384397549706
YOR393W,0.0149911816578,0.110002060035,0.0433116295897
YDL059C,0.208566108007,0.198176199035,0.35474292738
YOR204W,13.8654434251,0.531652060929,0.541580210798
YEL012W,0.651991614256,0.387038537142,0.28857951615
YBL040C,2.3875,0.685895831064,0.724986229847
YDR382W,135.830065359,0.648300017216,0.776907708197
YDR483W,3.70147954743,0.562526712874,0.591706190285
YER061C,0.329852045257,0.31073502264,0.364266556164
YLR022C,1.55497382199,0.457168647623,0.381685797391
YLR073C,0.401891252955,0.544397798326,0.578273085439
YER183C,0.703947368421,0.57386129524,0.631240068625
YHR090C,0.466367713004,0.439610781111,0.442485176251
YOL021C,1.2211606511,0.465612154527,0.364342982764
YHR030C,2.11450980392,0.468470104182,0.415916114935
YBR295W,0.0322673581101,0.162954822715,0.223437696276
YKL018W,0.485185185185,0.405508069041,0.429489011661
YIL011W,0.28253968254,0.229941413167,0.173419430239
YEL034W,197.136054422,0.725925737034,0.614256094165
YHL015W,137.827956989,0.52274101086,0.553838684431
YNR050C,3.32213608958,0.542711106389,0.476084129238
YKL208W,0.333333333333,0.452191886293,0.315926622018
YGR004W,0.344086021505,0.32490458059,0.420373294158
YML110C,2.47983870968,0.558151505474,0.615749313015
YGL048C,4.55298651252,0.597425925843,0.43397732394
YGL243W,0.176930596285,0.298657702243,0.291873412181
YKL106W,0.597789115646,0.432698335781,0.485918668776
YPR029C,0.707201379905,0.487689390132,0.497423534418
YJL034W,22.0422685928,0.506011662809,0.190221765465
YFL048C,2.53022452504,0.546847368028,0.430625789131
YLR117C,0.325902335456,0.398961863282,0.560135236367
YOR176W,1.96706586826,0.526599853454,0.588406375734
YOR109W,0.91762086514,0.516246722429,0.531134005646
YBL089W,0.285,0.424404574415,0.492798019109
YDL084W,17.3445305771,0.509205854916,0.450986413373
YCL055W,0.861111111111,0.410600882562,0.533607926775
YGL116W,0.494252873563,0.459996969381,0.453815650952
YNR034W-A,0.333333333333,0.268373405124,0.284622859408
YCR024C,0.124711316397,0.237845284184,0.320599727401
YMR102C,0.300215053763,0.350906673989,0.294082343247
YCR071C,1.3754789272,0.609251074493,0.680697233673
YDR175C,1.04615384615,0.515287742423,0.518571874181
YOR189W,2.56725146199,0.483365331373,0.410152203742
YOR154W,0.15404040404,0.364166426322,0.351324525076
YPR121W,0.00389863547758,0.0279144660585,-0.00378777668941
YBR070C,0.47191011236,0.439400686528,0.414631015612
YOR280C,0.982286634461,0.524808312213,0.559813923001
YNL315C,1.01801801802,0.498056186113,0.499402468501
YPR174C,0.489711934156,0.468162587801,0.402342132271
YJR045C,40.6442577031,0.513161445835,0.291039776884
YMR008C,1.12451790634,0.566752940341,0.516445525845
YPL026C,1.14371708051,0.319555959336,0.126414935001
YDL171C,2.32374560562,0.526347665978,0.466377938456
YKL062W,0.307063631057,0.400848385495,0.400465940477
YJR010W,0.399705014749,0.408637287224,0.465747759592
YJL218W,0.408759124088,0.385408750541,0.378350600937
YLR222C,1.26868953386,0.516681699652,0.491306187207
YDR093W,0.524361450955,0.441825372699,0.431917910838
YMR282C,0.160588611644,0.28500054775,0.322812995882
YIL109C,2.79815455594,0.552999700021,0.582694766781
YFL022C,8.10285285285,0.560423950478,0.50615994806
YPL109C,0.0724637681159,0.132660066826,0.127468636664
YJL156C,0.395833333333,0.395971372414,0.456949978455
YNL071W,10.5925925926,0.512740196775,0.470361781849
YMR088C,0.50563286945,0.492955818508,0.544357591005
YGR211W,3.49570647931,0.528992369402,0.510647208027
YKL139W,0.354655294954,0.439469110126,0.427594428472
YJL069C,1.09096573209,0.515546657822,0.473793354937
YJL016W,0.13213811421,0.324151501477,0.260730939799
YDR444W,0.154458598726,0.299626657194,0.334858092116
YER087W,0.353965183752,0.346207320686,0.405533421531
YLR285W,2.16501650165,0.564789060638,0.532827899984
YLR267W,0.0241356816699,0.211929579251,0.242900061106
YDL219W,2.1684981685,0.364040447507,0.271899045193
YKR024C,0.629575402635,0.433072529547,0.402704384584
YKL140W,0.602590320382,0.450990821223,0.490105690653
YBR156C,0.142931664058,0.338558082006,0.329510246628
YOR076C,0.302810077519,0.356672998953,0.374430931017
YDR405W,0.799019607843,0.410668256241,0.451140431346
YOL091W,0.00545454545455,0.101139458704,0.139994113727
YCL031C,1.77731092437,0.604677267418,0.481245638819
YIL027C,2.39430894309,0.469765027837,0.424625760472
YLR459W,0.667661691542,0.552985296289,0.540524607571
YNL243W,1.78437843784,0.523377391068,0.501082661693
YNR026C,1.00485436893,0.513013665694,0.569759297351
YHL044W,0.094696969697,0.255657433118,0.30461640694
YPR204W,0.694758478931,0.326933024222,0.420925398657
YOR311C,0.949494949495,0.486159604465,0.392499864915
YHR068W,7.5081300813,0.535782889699,0.414243185821
YGR149W,0.28418230563,0.436378532228,0.44983352366
YDR458C,0.453090507726,0.471262451132,0.418657366736
YKL193C,0.910394265233,0.513611725057,0.55253098149
YLR310C,0.285185185185,0.373081066596,0.415467730944
YNR008W,0.830564784053,0.455911360021,0.4861624524
YJR150C,0.117154811715,0.244775593005,0.297205737417
YBR301W,0.125683060109,0.139104117026,0.120102524732
YLR003C,1.49137931034,0.534563259644,0.413178879048
YER113C,0.352910870685,0.429930906221,0.43227827614
YHR122W,1.75581395349,0.577130541308,0.541536683748
YHL017W,0.663847780127,0.451066670167,0.377979641273
YOR305W,0.132969034608,0.184152497643,0.204126010851
YIL085C,0.418486171761,0.43870554885,0.423710651334
YMR190C,0.117435158501,0.230125033169,0.224471499639
YLR325C,195.333333333,0.838596491228,0.83709560756
YCR052W,1.27594339623,0.482401035177,0.392940119038
YOR272W,2.27182044888,0.580544579981,0.516246767085
YOR058C,0.301856335755,0.413684738379,0.414574250083
YOR358W,0.331511839709,0.304064912021,0.214631092182
YNL238W,0.569977924945,0.409298147626,0.445660167255
YJL198W,0.609083536091,0.517659624945,0.472784789819
YOL135C,0.525562372188,0.485602868473,0.481865253189
YOR323C,7.63811922754,0.592964351007,0.544980533411
YLL041C,1.0,0.637548985121,0.590878038976
YKR074W,3.22916666667,0.263115185007,0.173641174302
YOR195W,0.603674540682,0.398414202288,0.418449278872
YER026C,3.59139784946,0.615811533065,0.522388819311
YMR201C,0.282051282051,0.302274207471,0.325382769972
YLR069C,0.719373219373,0.464329449289,0.399986999286
YML042W,0.0261865793781,0.165385484497,0.182611551416
YMR050C,35.4632468553,0.390734818823,0.310761513894
YDR069C,0.149942329873,0.335772661829,0.324122857955
YOR298W,0.00793650793651,0.125203624157,0.102507894014
YEL066W,1.65555555556,0.353176722286,0.24872208304
YPR035W,17.6463022508,0.548138763143,0.419042412629
YDR542W,0.120218579235,-0.0155187260749,0.0474131559098
YDR227W,0.181934821658,0.314296177894,0.401999664888
YDL130W-A,4.71604938272,0.252905624508,0.350085355867
YMR037C,0.578294573643,0.477771610286,0.519974046821
YCR038C,0.0909090909091,0.303192319569,0.308340413951
YOR157C,5.8795379538,0.558951604563,0.537249881105
YNL257C,0.159829059829,0.313538714058,0.397505751227
YCR072C,1.17251461988,0.414692590607,0.361486374603
YBR093C,8.4477124183,0.40966595997,0.338820836815
YBL112C,0.557971014493,0.129910250744,0.0455477817695
YNL092W,0.0723362658847,0.256120933641,0.24681749758
YGL054C,6.42194092827,0.635561607688,0.578911970606
YLR134W,183.479497354,0.113296423503,0.254489158936
YPL225W,13.5977011494,0.601412904008,0.555553487098
YDL043C,0.752012882448,0.506078005755,0.289622988736
YDL012C,3.60416666667,0.368580544773,0.438267185165
YDR218C,0.00732600732601,0.0591108240559,0.0680046810595
YLR299W,0.404880754298,0.424146363152,0.483259282183
YJL177W,128.226666667,0.554123034416,0.66888950895
YGL139W,0.557649170031,0.490374058371,0.56086953965
YNL054W,0.320072332731,0.406936105093,0.414304540083
YDR156W,2.67521367521,0.282395989313,0.368146356728
YPR155C,0.247755834829,0.341586905541,0.389984749105
YOR137C,0.0296033155713,0.152050105538,0.159140345809
YKL172W,7.28894927536,0.510725732998,0.135464760426
YNL336W,2.41718426501,0.578493740939,0.452056459021
YDR305C,0.706751054852,0.437375402995,0.685493945177
YJR059W,0.721563460694,0.396791082037,0.412152213039
YPR100W,1.9341563786,0.489051263391,0.623409327591
YDR358W,0.570281124498,0.430518044606,0.386160145556
YLR096W,0.371323529412,0.393432091968,0.371260715872
YIL104C,0.522321428571,0.487687073782,0.394855826772
YKR052C,0.541496598639,0.374565332863,0.407591330605
YLR427W,0.3431533006,0.385693991202,0.382690493093
YIR032C,0.0367647058824,0.314976646933,0.227110365905
YJR066W,0.215125120973,0.37894930947,0.376056965281
YMR127C,0.161290322581,0.358631368503,0.216591638958
YIL140W,0.701570680628,0.509522629965,0.521652072912
YLR197W,11.4029962547,0.529567018651,0.43711570305
YJL204C,0.332479726846,0.426680719694,0.489557396001
YLR244C,7.26117886179,0.642976939608,0.538185048813
YJR084W,0.320512820513,0.435883801118,0.356113961803
YLR233C,0.0197916666667,0.104082157008,0.0955815919416
YDL238C,0.107751937984,0.198463360585,0.242582127012
YGL084C,0.998003992016,0.489404235057,0.466999396459
YPR033C,7.64681724846,0.474973260675,0.481833147736
YLR382C,0.178443113772,0.305969856778,0.283814011057
YLR219W,0.471350274041,0.431625475602,0.461171464203
YDR363W,0.228379513014,0.294974919446,0.294647910238
YNL163C,0.752299397399,0.412276553299,0.441446837305
YFR005C,0.443873179092,0.392283623851,0.343782105892
YHL036W,0.0485968514716,0.226707899759,0.236571772244
YFR050C,6.11594202899,0.547417871756,0.461215649299
YLR447C,7.4965034965,0.585090633143,0.674168546104
YNR069C,0.0046511627907,0.0674026915547,0.0575392278015
YGR126W,0.307992202729,0.318466668594,0.35477985434
YAR019C,0.0845173041894,0.265946311155,0.286208442558
YGL071W,0.351294241944,0.335955284438,0.34352176264
YGL257C,0.279893119572,0.433897504406,0.439195354089
YGR020C,10.4915254237,0.706922821298,0.548714206866
YOR093C,0.128802181666,0.282007141794,0.274019379035
YAL046C,1.66101694915,0.394014080461,0.490907288717
YDR198C,0.210317460317,0.417213158616,0.446196666494
YAL039C,0.719047619048,0.320804298056,0.474989143885
YGR100W,0.341189674523,0.376406326713,0.422360829277
YER060W,0.320540156361,0.279012128405,0.229139626139
YDR286C,1.17575757576,0.527954737616,0.603588157115
YHR141C,179.09929078,0.495620248249,0.352957445045
YPL128C,0.638170974155,0.399247395846,0.445656589062
YJL091C,0.520494972931,0.456695305111,0.486737069274
YBR191W,146.815181518,0.494041725697,0.583184697944
YDR380W,0.486689814815,0.453476647219,0.428436846735
YGL100W,1.27126436782,0.493949842609,0.549067584189
YJR090C,0.573565323565,0.346261479752,0.00251900426377
YDR485C,0.276721014493,0.318738437901,0.294414118384
YPL239W,3.58156028369,0.481093303167,0.398386733059
YPR183W,7.45833333333,0.573458801605,0.576952339249
YOR206W,2.22375832053,0.555749756954,0.558042967291
YBL042C,0.837356321839,0.500134803082,0.446420445965
YDR525W-A,1.31666666667,0.582611593084,0.784205313086
YLR075W,163.183127572,0.502584483517,0.356828456869
YBR054W,2.1918128655,0.336005106402,0.0387148806628
YLR020C,0.436325678497,0.418600656151,0.417008670891
YNL217W,1.11485642946,0.461260850703,0.49078109619
YER067W,1.28758169935,0.412739217404,0.445411961457
YIL013C,0.0409270216963,0.113177343571,0.0448454268721
YPL206C,1.39058524173,0.484268659909,0.4047871852
YDL060W,1.29583904893,0.394782381551,0.389579852188
YBR293W,0.0489959839357,0.280312140414,0.26752261072
YNR052C,2.86809269162,0.577103132033,0.346976232223
YHR032W,0.697956577267,0.505572558278,0.503830922093
YEL032W,0.745248538012,0.488559799637,0.480099438469
YOL076W,0.901854364541,0.485200337806,0.470309345101
YHR203C,143.194719472,0.517349783424,0.353768618408
YML112W,0.48382559775,0.356296981888,0.411041185391
YGL241W,0.42328042328,0.428568129227,0.451891700212
YPR176C,0.721804511278,0.422826269367,0.401259577915
YDR057W,0.513457556936,0.467200961175,0.435585264975
YJL036W,0.574175824176,0.445836415013,0.473372268765
YER009W,20.1717171717,0.619473657935,0.528139617967
YLR115W,0.27625,0.340534090369,0.388435654529
YGL114W,0.301301301301,0.37997859446,0.382021656524
YER167W,0.271043771044,0.432410182912,0.437270725544
YMR104C,0.126752966559,0.298717018379,0.334876139752
YER185W,0.00546448087432,-0.0554439544222,-0.0576246169348
YDL195W,3.13152114223,0.607790776589,0.557187646003
YNL199C,0.541052631579,0.413041194606,0.482786364291
YCR026C,0.381161542216,0.36962782465,0.359974919174
YBL052C,0.107081174439,0.296439384121,0.294780495527
YER159C-A,102.09623797,0.624060963668,0.571931638335
YBR076W,0.0045197740113,0.0901770249809,0.0513241722439
YNL317W,0.36288998358,0.434679736525,0.501361424845
YLL019C,0.215830875123,0.351002356386,0.32745133198
YBR009C,120.765151515,0.691264055736,0.452963338384
YHR052W,3.20609884332,0.515490831495,0.550085331658
YKR026C,1.81842818428,0.443407460809,0.405559445314
YJR043C,0.579610538373,0.417216102605,0.395230100446
YJR012C,0.315315315315,0.330062870211,0.398828920128
YKL060C,348.534444444,0.466379499908,0.459551710289
YCR044C,0.848993288591,0.503968117972,0.439460262795
YDL177C,0.234234234234,0.279260855594,0.447925887163
YNL073W,0.210186976144,0.297888338725,0.378462338616
YMR280C,0.0286268801553,0.113452057892,0.134412472154
YFL020C,0.169312169312,0.29685048616,0.280747918355
YNL328C,0.233716475096,0.0970026906797,0.60965585601
YJL014W,4.85824561404,0.538169981351,0.563750343237
YGR217W,0.122727272727,0.290327647028,0.315371153527
YOR174W,0.442962962963,0.430795197672,0.567357711727
YPR149W,14.6023391813,0.483697434779,0.427350083951
YCR084C,2.26809378186,0.609684680768,0.520162996826
YHR178W,0.133040935673,0.215955343878,0.240573166956
YPL187W,0.0723270440252,0.317343315647,0.267792570176
YLR283W,0.112418300654,0.312648502293,0.358417623875
YPL170W,1.78494623656,0.391718422431,0.424843658363
YJL221C,0.0635220125786,0.229594866884,0.195183743146
YDR204W,0.613526570048,0.364640065695,0.504883755334
YBR085C-A,7.29487179487,0.53226120688,0.472208153304
YDR251W,0.580198875919,0.464667768129,0.549288597904
YER089C,1.67489711934,0.49190330574,0.607431941129
YOR074C,1.41768707483,0.561511478259,0.527706245465
YDR347W,0.867684478372,0.435106213043,0.38853352128
YJR152W,0.00068870523416,-0.0210054668189,-0.0212997533144
YDR150W,1.9579769431,0.371289953032,0.399400991851
YAR008W,0.416666666667,0.361307870589,0.35785668041
YBR158W,1.24693877551,0.504000610554,0.562739988946
YOL097C,4.87399463807,0.538953824237,0.533564608347
YOR110W,0.457446808511,0.391271145225,0.321839060188
YDR407C,0.219512195122,0.323234539351,0.341141325927
YNR020C,0.54028436019,0.500916183193,0.284014960705
YBR258C,0.433734939759,0.250621192413,0.497417765296
YNL146W,0.0650406504065,0.0624187783932,0.284481027732
YAL007C,3.76068376068,0.595595602991,0.517179295928
YBR223C,0.102405498282,0.333412189445,0.36828928844
YNL241C,4.45366218236,0.46734865753,0.487521270754
YJL154C,0.672693032015,0.449528480472,0.474573371758
YDR091C,3.47055251973,0.546688214542,0.521918853309
YJL123C,3.0230708035,0.508570454046,0.292470315669
YHR066W,1.79780033841,0.506129070185,0.340251160348
YPL047W,0.641666666667,0.55179375881,0.432538083644
YPL188W,0.720187793427,0.439162314139,0.617156310102
YBR176W,0.611330698287,0.380972502772,0.331872001313
YDR207C,0.325182325182,0.328304781446,0.360226976872
YPL036W,19.8314564565,0.126214199866,0.18832718868
YGL238W,1.39326674066,0.566274613454,0.547373011914
YHR060W,1.5,0.494878274724,0.452405740465
YNL128W,0.0186666666667,0.136365452549,0.134487691509
YLR312C,0.0206489675516,0.159144677894,0.176032438666
YKL191W,1.06035087719,0.426491996757,0.447373610901
YNR006W,0.615748963884,0.480088718803,0.474241393976
YHR120W,0.152962962963,0.325510341783,0.290153529519
YAR050W,0.00405953991881,0.0826876141762,0.098954653609
YOL137W,0.436073059361,0.372440045323,0.443014897624
YDR530C,0.291979949875,0.3097717172,0.340913808881
YER111C,0.375241779497,0.326764360491,0.183782852304
YER144C,0.150134048257,0.300998541329,0.363861734648
YOL039W,118.255319149,0.602172530064,0.783010217779
YIL083C,0.932461873638,0.493365372956,0.48235771628
YHL011C,4.22222222222,0.520427582589,0.599716820357
YGR184C,0.580116340561,0.456811064355,0.462200130135
YMR303C,153.731257209,0.0414529645028,0.0813338871488
YPL060W,0.129943502825,0.222880001183,0.26727681087
YDR411C,0.778959810875,0.483937278448,0.635312454938
YBR205W,2.53236714976,0.519008973542,0.456494812709
YOR321W,0.609029779059,0.431550205382,0.355291125938
YMR186W,79.9876160991,0.582514289908,0.49241104088
YJL225C,0.726309593879,0.368873796243,0.42929161138
YMR278W,0.813499111901,0.485638098058,0.456467435674
YLR136C,1.33333333333,0.60270537909,0.558880438336
YMR207C,0.0909237726098,0.225538801731,0.100412801235
YML015C,0.477351916376,0.46484645323,0.531456417708
YOR197W,3.87042001787,0.596718387133,0.475554696046
YKR089C,0.392479435958,0.461975635829,0.448166264078
YKR072C,0.956925115971,0.517542315889,0.558708426808
YDL014W,23.5534825871,0.568618966493,0.527440248004
YML040W,103.789151356,0.635268750512,0.578297813217
YER079W,0.748344370861,0.630604168732,0.535433399633
YER024W,0.0189043209877,0.176643326581,0.162184555149
YOR230W,7.82010582011,0.558382570576,0.561425894397
YGR234W,19.7107843137,0.650962344487,0.553098993495
YMR178W,1.53333333333,0.485048457987,0.480629175681
YDR395W,2.19661016949,0.584390300357,0.570630397342
YEL068C,0.777777777778,0.37883581247,0.349396152181
YNL090W,1.39348370927,0.478329308916,0.422851645999
YOR307C,0.362098138748,0.412940346396,0.433045172968
YMR225C,1.90598290598,0.757375345575,0.678335811867
YBR095C,0.398023360288,0.402437831403,0.364345000839
YDR036C,0.948601662887,0.504766071582,0.521471807979
YGR043C,0.0961070559611,0.315252439289,0.288503653796
YPL223C,0.0122324159021,0.20935894734,0.195878985868
YPL272C,0.0269286754003,0.059730216981,0.0399711835979
YBR203W,0.0173410404624,0.119919580895,0.158803300586
YOL002C,0.875968992248,0.41323525357,0.576655246401
YFL005W,8.04700854701,0.676182551961,0.517921079184
YCR010C,0.0178571428571,0.19718043258,0.274252875018
YMR152W,1.16122004357,0.589759745633,0.603078696106
YMR125W,1.59933499584,0.492464714262,0.502251691015
YJR031C,0.323449468742,0.417454351936,0.447861783602
YCL026C-A,0.0398009950249,0.208615781612,0.185652999137
YCL026C-B,0.5,0.424680853604,0.280261020478
YNL225C,0.281609195402,0.292505964396,0.336031264068
YJL055W,3.43906810036,0.548098377511,0.52481995301
YPR102C,151.066666667,0.677316709935,0.569120267104
YNL334C,0.0470347648262,0.146269530895,0.206567363549
YNL188W,0.174688057041,0.34259268211,0.320319945501
YDR303C,0.556900726392,0.394538181082,0.402989842163
YPL086C,1.33333333333,0.504767558565,0.389185202475
YPR153W,0.16049382716,0.272553909635,0.463872271221
YLL003W,0.0571213829387,0.183006950066,0.242330677078
YER042W,3.93333333333,0.573739522962,0.573707966988
YDR109C,0.156504065041,0.269203544523,0.275296763472
YDR221W,0.630378434422,0.475405929912,0.49126573271
YLR109W,177.931623932,0.555771608548,0.596775491562
YKR009C,0.0340864050733,0.113953612503,0.110565848044
YMR078C,0.249755620723,0.268652553937,0.254306353235
YLR094C,0.655379984951,0.470433231318,0.481313365748
YDL154W,0.0122723673793,-0.00171480975597,-0.0223257598361
YJR060W,2.91210045662,0.497687995057,0.544333386647
YNL161W,1.39980870397,0.465739908995,0.173679977969
YIL146C,0.0702127659574,0.192763180502,0.203728126315
YLR195C,1.9595959596,0.555737375956,0.560052293494
YOL161C,0.120218579235,0.040149287173,-0.0107135488939
YLR231C,1.70304568528,0.551717272342,0.511055556739
YKL016C,5.72173913043,0.459511063439,0.403576097436
YPL111W,5.37591240876,0.506604962341,0.568119309869
YKL174C,0.417412045319,0.388580986415,0.4458297846
YKL121W,0.0815468684321,0.264420750351,0.370252718206
YLR380W,1.59121298949,0.534759617361,0.574288783059
YOR142W-B,35.2786949686,0.376199439871,0.317137520788
YOR142W-A,101.97287839,0.626023264328,0.571950643794
YMR012W,4.63081554461,0.572116624807,0.45537245353
YER093C,0.117918794068,0.269127621781,0.36198237234
YDL201W,2.25697503671,0.538306994876,0.426953168631
YDR468C,1.55353535354,0.535761009773,0.511239359593
YFR003C,1.42361111111,0.338357331318,0.202074739224
YIL033C,2.21008403361,0.511395473592,0.456416052279
YOR368W,0.235867446394,0.330538052275,0.307883061222
YGR128C,1.41743119266,0.550245600457,0.545146930096
YIL048W,0.389804639805,0.447020184104,0.435925730584
YLR441C,118.802721088,0.597669099853,0.567214216862
YOL056W,0.745901639344,0.376946806573,0.309073262499
YFR052W,4.22635658915,0.61437804158,0.566435629102
YGR088W,0.0503644797879,0.133888768296,0.121662094111
YGL073W,0.337639965547,0.386049578487,0.477432368105
YGL259W,0.0283018867925,0.0282057169413,0.026928724705
YGR106C,7.50647249191,0.663811045747,0.578621936621
YGL086W,0.473429951691,0.348066395609,0.344411771567
YAL044C,15.0660660661,0.532742032835,0.73753334927
YPR081C,0.230769230769,0.306912354679,0.145972678548
YDR284C,0.96231884058,0.520722620378,0.585216515079
