transcript,average read density,Spearman's coefficient,Pearson's coefficient
YBR152W,0.880747126437,0.477266487401,0.542790847777
YDR292C,2.8606168446,0.502698805698,0.438099935628
YKR103W,0.0103537532355,0.112802775156,0.0491466831035
YMR194W,330.699186992,0.11149825784,0.159326537075
YMR167W,0.589201877934,0.41748976763,0.470925678085
YOR249C,0.362087326944,0.424413416622,0.395251955376
YER117W,454.709401709,0.793527950091,0.702962908832
YOR301W,1.65780141844,0.526902767835,0.576106175178
YKL218C,0.881398252185,0.491331010758,0.550049299235
YBL107C,1.77615571776,0.452681969666,0.0521168066955
YLL063C,0.231325301205,0.325249669609,0.286932251125
YOR276W,37.3137254902,0.613595945642,0.402312952129
YMR309C,13.987605135,0.594679967606,0.60124716572
YOR089C,7.9293598234,0.572798003933,0.436103534911
YGR258C,0.432098765432,0.343671662441,0.330392879475
YMR180C,0.296296296296,0.246592059766,0.318087414263
YGL163C,0.515295987286,0.383995708892,0.429398803222
YOL131W,0.00680272108844,-0.0612372435696,-0.0632587595722
YPL283C,2.20925925926,0.432131779023,0.399982380298
YBL021C,2.78823529412,0.516867307832,0.412338692045
YHR215W,38.3276143791,0.6243145184,0.574671848404
YLL045C,386.758037225,0.563520132984,0.395858516935
YLR007W,0.720818291215,0.346811976709,0.268132214843
YNL261W,0.838095238095,0.417746009007,0.32145034284
YMR054W,1.79101484156,0.556231354572,0.453225461139
YDR065W,0.357298474946,0.321131826323,0.395410734541
YOR126C,1.66108007449,0.529588001155,0.393571107396
YJL046W,0.538095238095,0.31381822598,0.230298073981
YKR078W,0.432192648923,0.399911336128,0.402460360689
YOR191W,0.572863247863,0.447492306562,0.381705086101
YDR272W,8.5984496124,0.524811956787,0.539724987091
YGR289C,0.00478755236385,0.0655028784009,0.056927762817
YML020W,0.42258953168,0.402395307297,0.425058620731
YLR103C,0.58432036097,0.323855681569,0.362987691916
YOR294W,11.4583333333,0.579085922239,0.54908139179
YEL062W,0.404676258993,0.390125654982,0.349807162905
YPR031W,0.314465408805,0.381545133108,0.423412372657
YLR038C,9.36111111111,0.603831599022,0.521343549545
YNL096C,226.338422392,0.610548820533,0.579839383172
YDR038C,4.21705426357,0.603070576259,0.571094021817
YBR024W,1.15564738292,0.507388711701,0.442834723392
YER171W,1.14464534075,0.467220173883,0.394491485647
YDL047W,3.59920634921,0.555611281146,0.545848535695
YML046W,0.823391812865,0.438951354053,0.42910733681
YGL124C,0.48433048433,0.440986472783,0.390465451336
YMR276W,19.1804670913,0.634214808743,0.579476603627
YDL160C-A,3.88888888889,0.504237202721,0.359585732815
YLR165C,0.196581196581,0.273705363986,0.35779242659
YCR069W,3.39382239382,0.713363191871,0.660983538621
YKL027W,1.514604811,0.510416596074,0.5381745087
YJL173C,10.1851851852,0.424394587342,0.432132456458
YDR152W,5.40291262136,0.491164009341,0.445703516705
YKL127W,8.62557077626,0.598442608733,0.569949693536
YDR309C,4.48251028807,0.589545072257,0.575873395846
YLR386W,1.33942346732,0.591580700411,0.56505947552
YLR371W,0.632228218967,0.442305516798,0.376545454928
YDL169C,0.170731707317,0.254195745428,0.272122472918
YLR092W,0.0843325339728,0.215856708939,0.238857094931
YER044C,3.71161048689,0.630938694279,0.594407619902
YMR072W,30.7715053763,0.614373593955,0.581460901655
YJR033C,0.675654853621,0.486662067355,0.498397726585
YKR056W,2.51034482759,0.480982866541,0.450433368621
YGL011C,16.8013816926,0.667258231991,0.596557579824
YIR036C,3.18137254902,0.597797651442,0.498540141573
YMR123W,9.37566137566,0.694132025382,0.549442268268
YGR209C,94.9185185185,0.499571777881,0.426067448675
YNL050C,2.2448657188,0.558904528761,0.425003696213
YLR240W,0.56454248366,0.404958881955,0.378222613708
YOR039W,5.25125628141,0.585108659511,0.522938831964
YDL234C,0.715672003882,0.453921497618,0.330685179336
YGR125W,1.00477652678,0.491405117693,0.519505645048
YGL080W,4.66197183099,0.627556443246,0.620739719646
YNL136W,0.714936247723,0.38445977654,0.513568673116
YKL049C,2.82745098039,0.584447875498,0.472875776565
YJR080C,1.78308457711,0.490341666774,0.466486110223
YNR038W,2.21929824561,0.557441134186,0.497358194012
YGL140C,1.0408045977,0.518542747801,0.511637738969
YCL029C,1.343832021,0.553660660883,0.485041576372
YFL038C,31.6734693878,0.447291691033,0.490713952355
YJR131W,1.92857142857,0.480150049774,0.48308898397
YNR012W,1.38084464555,0.509762785176,0.489426372293
YNL110C,13.1304347826,0.543632283371,0.588222682248
YAL068C,0.300546448087,0.257875438263,0.276592707236
YDR367W,2.75102880658,0.554910538278,0.488920459801
YIL053W,147.247818499,0.576248169589,0.563123659023
YPL059W,11.3626373626,0.555352460723,0.495851116888
YGL253W,98.0819672131,0.582154646138,0.51570141217
YHL032C,0.148717948718,0.304544126901,0.318562097475
YAR002C-A,18.0708333333,0.628892133078,0.550112293001
YOR337W,0.445238095238,0.378309838169,0.387917039739
YOR097C,0.882183908046,0.413494330516,0.394118360351
YHR118C,1.14539007092,0.265037815015,0.295846973106
YGR024C,2.07303370787,0.545665166679,0.222090722113
YOL023W,0.283630470016,0.343847174447,0.342954177834
YPL253C,0.536848072562,0.53356110305,0.557318248794
YER154W,1.74635568513,0.541078921792,0.406966261291
YEL036C,9.22448979592,0.617617988485,0.52004318832
YBR260C,1.20153761669,0.476663360676,0.461125697583
YPL124W,0.996563573883,0.477361419448,0.516635024318
YAL042W,7.78183520599,0.600518213368,0.523868810418
YAL035W,21.2113821138,0.632467109584,0.351439258352
YNL286W,0.942477876106,0.376781753608,0.343715193147
YDR001C,3.09682080925,0.487851699759,0.312827638748
YIL162W,2.4964838256,0.576011081214,0.570321934931
YOL141W,0.736373165618,0.447887564952,0.417100049402
YBR195C,0.986225895317,0.431077080852,0.361930522623
YIL039W,4.56280193237,0.561312508509,0.547506600066
YGR122W,0.768707482993,0.425654267778,0.421505116379
YPL092W,1.46449456976,0.49823342486,0.474958895434
YGR161C-C,271.155730534,0.674531373831,0.611296276914
YGR161C-D,90.7421383648,0.3574283907,0.304940680961
YMR315W,13.9563218391,0.65431650909,0.600714131888
YGR213C,0.0400516795866,0.247211298873,0.19938179091
YDR384C,11.0540123457,0.647159270654,0.560028154035
YML007W,2.49407783418,0.565689835132,0.566201555008
YER063W,8.28301886792,0.735074963653,0.735270505512
YDR481C,10.0558842867,0.561089142754,0.528254438066
YER014W,1.11736111111,0.43530599787,0.39186480417
YPR041W,22.2312138728,0.58308615175,0.461140628472
YNL213C,0.567741935484,0.445479117524,0.410918089169
YKL006C-A,3.85087719298,0.773990237455,0.82954026743
YBR058C,2.08864265928,0.533344676701,0.442311836565
YLR024C,0.375436661151,0.376087993539,0.416945790624
YLR071C,1.18279569892,0.467578848681,0.465936470334
YHR092C,9.76402321083,0.176813550337,0.0287686960441
YDL199C,0.177813163482,0.305926643661,0.316763755048
YDR434W,2.86315789474,0.577731501239,0.592835291157
YBR297W,0.21760391198,0.243867927424,0.339616511485
YDL064W,10.2891156463,0.603376138429,0.562700577364
YDL031W,3.43411680912,0.517308976714,0.424096422116
YMR257C,0.112910481332,0.2888738101,0.275758237898
YDR514C,1.09198113208,0.469517048363,0.416208169736
YOR253W,7.8433048433,0.604270212244,0.597396929853
YOR202W,7.06211180124,0.0905050143246,0.0590362087373
YGL245W,41.0282485876,0.551779828021,0.510657650783
YGR006W,0.78125,0.461355032999,0.439132067671
YGR079W,2.61736334405,0.596077590957,0.570053513938
YDL119C,0.813172043011,0.581028248779,0.641679536642
YKL151C,1.99760191847,0.452901770566,0.416563790246
YGL198W,3.7196969697,0.474827719894,0.524806655675
YKL104C,9.03191489362,0.632945334757,0.60193189678
YBL091C-A,1.87931034483,0.59573251926,0.553426048298
YLR361C-A,2.74358974359,0.0462710773464,0.118804582188
YOR292C,0.688,0.426454097418,0.381606488436
YHR038W,1.93567251462,0.600969500241,0.648789551218
YML069W,7.92765382015,0.581869083777,0.543170325037
YKR019C,0.393884892086,0.318880921995,0.323274071325
YGR279C,55.3088685015,0.66060625787,0.632379803829
YCR073C,0.10429769392,0.239122559562,0.22699855037
YLL015W,0.869333333333,0.463357332757,0.436842450621
YNL195C,0.171617161716,0.235438391505,0.314315368888
YFL060C,0.137014314928,0.284189991799,0.240763008639
YDR173C,1.61148648649,0.439641739094,0.219549304455
YBR208C,0.837462462462,0.412930612046,0.378676192235
YCL057W,4.7662072486,0.589271144508,0.604300162594
YBR072W,4.6752688172,0.532770378005,0.398008183198
YBR005W,0.768398268398,0.521126633548,0.485792464832
YDL173W,4.89689265537,0.471446998017,0.374428625544
YJR047C,229.017006803,0.268622364843,0.408990723907
YMR006C,4.0772797527,0.506052163611,0.416574585253
YAL016W,7.65856481481,0.640899658467,0.536683793001
YDR171W,2.99578059072,0.532486996538,0.486605007359
YHR011W,0.571059431525,0.37379986724,0.359616877345
YPL152W,1.12040133779,0.419481098281,0.502748777199
YLR183C,1.84341085271,0.547006019922,0.466382005394
YNL077W,0.749822316986,0.460661398707,0.43611288168
YBR109C,34.3712121212,0.440246590753,0.344567206698
YBR172C,2.27606461087,0.567189280347,0.520644533878
YDR346C,8.38230647709,0.524920480656,0.438961808787
YJL010C,3.36683141131,0.561955225832,0.479544436295
YPL029W,0.377089478859,0.421820532119,0.44951651646
YBR236C,2.01237842617,0.558827182794,0.613625168922
YNL019C,0.125925925926,0.25264546214,0.256227048756
YGL193C,0.00757575757576,0.174134134946,0.17616071512
YBR189W,374.022058824,0.750388521485,0.65207721286
YER085C,0.0116959064327,-0.152112688373,-0.128456602986
YKL039W,6.1716954023,0.450338438706,0.39847677217
YKL064W,0.964835164835,0.477621991062,0.460445929598
YLR265C,0.527679623086,0.434635296861,0.516055582419
YKR022C,0.615969581749,0.424247156377,0.497334363027
YLR287C,2.65765765766,0.569018675033,0.567904762474
YPL174C,0.0935311083642,0.230435088597,0.218476542747
YOR070C,0.777970011534,0.513331875324,0.548267048409
YDR403W,0.0663871418588,0.247828290577,0.240936303571
YOL093W,3.03988603989,0.514139806283,0.510837223389
YOL042W,0.86951754386,0.423479722267,0.359971610958
YIL070C,6.4847020934,0.500722875339,0.52464495042
YCL037C,23.1191111111,0.530104740641,0.525645087348
YNR071C,0.0306242638398,0.0918161167672,0.0995321012644
YML131W,1.93681917211,0.576689994958,0.552161530603
YNL245C,1.14444444444,0.494658666932,0.476271139589
YNR024W,1.98687664042,0.463781102814,0.288805468283
YOL108C,1.23188405797,0.551102510323,0.527135968925
YLR329W,0.0113821138211,0.106212632098,0.0875497664421
YPL043W,5.30511182109,0.589563001254,0.520601625607
YKL002W,4.25240847784,0.56460389412,0.424270603793
YDR328C,16.3160493827,0.340471206309,0.26372926949
YIR009W,2.26923076923,0.561895084941,0.55787243911
YBR154C,15.3568376068,0.605920119289,0.523233463736
YLR001C,0.691573266916,0.440520557693,0.495445486317
YKR101W,0.328851540616,0.419061584592,0.395171521559
YER115C,0.328282828283,0.426287893406,0.409402632255
YHR124W,0.0522300469484,0.103760031794,0.0973379963756
YER148W,8.32596685083,0.642166437887,0.498971696276
YMR240C,0.929266136163,0.514579641918,0.475301055491
YOR303W,1.9384469697,0.548181885213,0.484151791143
YIL087C,1.37074829932,0.579699430878,0.567903815834
YMR192W,1.13565305093,0.499113235282,0.538331904089
YMR229C,10.2275449102,0.584973657871,0.498938693746
YLL038C,1.65957446809,0.410115473673,0.503484103687
YOR056C,3.16916666667,0.445529986511,0.33496754199
YOR270C,12.9359795134,0.638910374857,0.552456944565
YPR069C,34.2393162393,0.660409773919,0.619104486622
YOL068C,0.682432432432,0.531189049765,0.573036043769
YMR182C,0.0833333333333,0.336635273526,0.447901979545
YBR201W,0.910087719298,0.537694791043,0.526279794542
YLL043W,2.17486338798,0.500001897776,0.508205603793
YDR415C,1.99259259259,0.610060393482,0.609071239766
YGL161C,4.37981407703,0.571175785109,0.610514204931
YOL133W,6.39247311828,0.732772510166,0.628920124851
YNL263C,5.52549019608,0.580151043717,0.621686583366
YDR128W,0.461585552495,0.400798697397,0.429460533311
YMR274C,0.61328125,0.397045133902,0.520770756138
YER028C,0.526368159204,0.484149612651,0.40444689272
YMR052W,0.724137931034,0.37246913133,0.330775939569
YMR203W,18.3455284553,0.560759090225,0.515561292185
YKR076W,0.621650589496,0.315831457225,0.397050772555
YDR225W,170.200913242,0.586973960262,0.483510333794
YDR270W,0.943562610229,0.513433475953,0.513981313905
YOR181W,1.65795586527,0.54184746827,0.512797919297
YGR230W,1.31196581197,0.66711922375,0.716333615703
YPR062W,18.7508417508,0.693532187551,0.546889814135
YDR528W,0.684065934066,0.485199803754,0.51347718052
YER173W,0.192222222222,0.246208376602,0.262545199389
YBR026C,4.82554517134,0.532492288903,0.562072933109
YDL185W,51.5998023715,0.63979974808,0.599802100819
YBR091C,3.56,0.642009419854,0.620493125897
YNL094W,0.388257575758,0.381463983971,0.364791288925
YGR047C,0.851621808144,0.447036840751,0.386419276196
YOR289W,0.651041666667,0.358315814065,0.293179300986
YPL227C,3.01454545455,0.510329927443,0.484052187921
YDL010W,2.4515503876,0.507398792398,0.608577249971
YML019W,2.56166056166,0.514813355799,0.530549258242
YDL045C,1.10256410256,0.529003601226,0.431768689682
YLR163C,3.14309346567,0.541518906177,0.550087078918
YPR071W,0.671052631579,0.426885259799,0.295662899654
YBL079W,1.58489258489,0.538572223602,0.477575995983
YNL056W,1.87439613527,0.528239074767,0.479649358288
YFL001W,1.20539599652,0.500033445534,0.447466071205
YKL025C,1.32365591398,0.54436582273,0.489222930845
YKL125W,1.36737089202,0.560550768416,0.472599314481
YKL170W,4.47679324895,0.564542536472,0.453621050674
YPR157W,0.0874183006536,0.162635059188,0.198347673604
YPR137C-B,92.4072327044,0.405117745966,0.307098832057
YPR137C-A,269.2055993,0.662168512362,0.588130100373
YLR384C,4.76744186047,0.60838479621,0.557829228024
YDR307W,1.36594803759,0.424776113126,0.472133536115
YML099C,0.342671538774,0.434180759158,0.522287085946
YLR421C,12.5773195876,0.629827291045,0.531220409144
YLR090W,1.28416666667,0.458791434939,0.388256740403
YMR325W,0.230769230769,0.222958293028,0.189675008472
YJR064W,15.3545394301,0.513749050959,0.383326428733
YML022W,22.75,0.572719121051,0.631687124523
YER046W,0.436507936508,0.495445530937,0.42567349821
YMR029C,1.16522988506,0.458280869261,0.485237889502
YIR030C,0.74954954955,0.559157586573,0.426189990492
YKR050W,0.0325301204819,0.190983381678,0.219953201075
YMR121C,306.777011494,0.395464847268,0.416547952084
YGL017W,0.777777777778,0.525191836691,0.41530839548
YDL150W,2.66666666667,0.420709790354,0.465718357757
YNL038W,0.737254901961,0.442207419975,0.495153030976
YHR001W-A,14.5555555556,0.504904558767,0.379761123115
YOL165C,0.015873015873,0.0548585117973,0.0285535542706
YIL139C,0.381720430108,0.3528833844,0.398572988741
YLR246W,0.148888888889,0.277930125328,0.342005893477
YJR119C,0.209267563528,0.323559011652,0.371515630008
YLR359W,17.6067769898,0.544410219783,0.456847440322
YLR199C,2.5222734255,0.49932214869,0.572869155734
YJL206C,0.180734382451,0.353013796963,0.393132422847
YIL142W,13.3212250712,0.595156903829,0.59901411385
YGL082W,2.79710144928,0.548716867579,0.480083675108
YNL138W,13.7287651677,0.611185678673,0.554779594491
YDL236W,7.76416337286,0.540257497728,0.510191624883
YGL142C,0.69000598444,0.449174889222,0.534631212749
YGR179C,0.750240153698,0.399062144954,0.454688353039
YJR086W,5.47712418301,0.446885903794,0.346613322067
YBR139W,3.97624350408,0.536749324574,0.53718986617
YHR188C,2.60012099214,0.52522034625,0.498370060901
YNL116W,1.50971922246,0.509897467738,0.490626914066
YDR361C,6.55952380952,0.542106722208,0.554605857463
YLR445W,0.0077519379845,0.0248622579049,0.00900420116054
YGL255W,0.395373291272,0.464024707275,0.524581717239
YFR007W,0.770975056689,0.446572203125,0.518369359903
YLR333C,306.013605442,0.763437843051,0.559106975079
YHL030W,2.55868804128,0.56596174701,0.526487247401
YGL077C,4.25661375661,0.612606639098,0.498717909065
YPL204W,3.65977011494,0.608707574341,0.512834428235
YIL009C-A,1.17759562842,0.495851726001,0.605009814719
YBR302C,7.021875,0.554323152875,0.354306392422
YOR091W,7.62703962704,0.418858093624,0.331880060879
YGR026W,7.88280060883,0.665758820661,0.608443119526
YAL040C,0.502239283429,0.414786716897,0.491775429442
YDR288W,0.76912568306,0.349341447472,0.44237368799
YGL208W,0.817415730337,0.494704742192,0.46996425266
YNL284C,3.53485424588,0.509605342647,0.486254996663
YIL164C,0.0428571428571,0.041537949783,0.0891896489139
YOL143C,24.7878787879,0.688628080555,0.685730380641
YBR237W,0.326582278481,0.395934842967,0.396213623289
YBR197C,1.14135021097,0.56189600897,0.418780723578
YHR147C,3.48817204301,0.612124608823,0.54046529994
YJL093C,0.275843881857,0.417007473435,0.205782936583
YDR003W,1.44150110375,0.602820595551,0.62918566946
YMR317W,0.127042861548,0.302745090203,0.253621218636
YOR251C,4.48843537415,0.619996495555,0.589370095372
YPR181C,12.485190409,0.639073035083,0.523368269423
YCL008C,0.806748466258,0.517804445993,0.46856889086
YOR107W,0.036,0.0904412947163,0.182285712085
YML005W,0.800661703888,0.476138701422,0.46479722005
YOR393W,0.0458553791887,0.152230297335,0.0389411044659
YDL059C,0.543761638734,0.191076753411,0.312122204381
YOR204W,36.6758409786,0.563405790398,0.496794055165
YEL012W,1.62473794549,0.483821042222,0.364996586639
YBL040C,6.21458333333,0.705161256355,0.710586968838
YDR382W,293.14379085,0.727618272093,0.74123728389
YDR483W,9.40295909487,0.593500051014,0.60931775536
YER061C,0.833768494343,0.506992502834,0.454219778483
YLR022C,4.08027923211,0.481944957393,0.400010570927
YLR073C,1.18912529551,0.572496357062,0.704256680327
YER183C,1.97368421053,0.581813135978,0.619433459773
YHR090C,1.24364723468,0.531210131412,0.529655376171
YOL021C,3.19108280255,0.533638050383,0.401307776803
YHR030C,4.66509803922,0.548222910346,0.500600177348
YBR295W,0.0867185249208,0.235328580638,0.297711343049
YKL018W,1.43086419753,0.441320614208,0.422229358211
YIL011W,0.692063492063,0.35099122436,0.375274406462
YEL034W,460.265306122,0.594450023139,0.548361640631
YHL015W,353.838709677,0.616277605701,0.68407529256
YNR050C,8.32213608958,0.54715416024,0.502516371986
YKL208W,0.864779874214,0.491717222532,0.427687877192
YGR004W,0.90570719603,0.430838020103,0.522953277135
YML110C,6.76075268817,0.56815601996,0.488135089049
YGL048C,11.267822736,0.611730726772,0.487917318103
YGL243W,0.417399804497,0.382828348013,0.416127295668
YKL106W,1.6369047619,0.567433502751,0.547962147925
YPR029C,1.84648555412,0.543888121551,0.523363105234
YJL034W,50.8892455859,0.536658826251,0.178769245143
YFL048C,6.52331606218,0.573689215387,0.448519153262
YLR117C,0.829617834395,0.536133148439,0.572400300097
YOR176W,5.24650698603,0.618390831163,0.632563878971
YOR109W,2.42302798982,0.56161099427,0.583732226628
YBL089W,0.8525,0.522015354531,0.587378089593
YDL084W,45.4745908699,0.562932126646,0.469205046554
YCL055W,2.33212560386,0.541795168364,0.541582828391
YGL116W,1.33635813672,0.536970263903,0.533756354774
YNR034W-A,0.846153846154,0.187400514982,0.332147615843
YCR024C,0.364896073903,0.349892269949,0.369713408184
YMR102C,0.856344086022,0.437595155843,0.358349357892
YCR071C,3.91570881226,0.680110826111,0.649445982039
YDR175C,2.66794871795,0.566136809283,0.588793520221
YOR189W,6.20467836257,0.551223332636,0.518762106022
YOR154W,0.392045454545,0.447713083679,0.455323646201
YPR121W,0.0116959064327,-0.0181000105931,-0.0245384458472
YBR070C,1.36329588015,0.587304357368,0.553594860255
YOR280C,2.5539452496,0.56132727543,0.544983353643
YNL315C,2.59974259974,0.518109594225,0.522054998538
YPR174C,1.52674897119,0.570119284995,0.4788541411
YJR045C,94.6084033613,0.5140715054,0.278486377501
YMR008C,2.79834710744,0.564738226357,0.537942557643
YPL026C,2.57110609481,0.390509463068,0.154576624244
YDL171C,6.0744646852,0.559023549965,0.492203223539
YKL062W,0.811441914769,0.492026846255,0.491890893735
YJR010W,1.09218289086,0.407931319257,0.416362517899
YJL218W,1.06569343066,0.50927368706,0.473949713487
YLR222C,3.49252418646,0.560573780413,0.554340133741
YDR093W,1.39321742863,0.498964509954,0.428904681289
YMR282C,0.452335252719,0.407592913369,0.450830644314
YIL109C,7.28181468666,0.575702548419,0.61473677898
YFL022C,20.7665165165,0.590694706795,0.534089562966
YPL109C,0.214604236343,0.230596885683,0.231134535373
YJL156C,1.06302083333,0.47164084781,0.597696066485
YNL071W,28.8313632782,0.593910140031,0.571066722846
YMR088C,1.38104705103,0.553478577377,0.605843221575
YGR211W,9.15768930523,0.620870294879,0.534431193898
YKL139W,0.969438521677,0.508048495774,0.540226842343
YJL069C,2.65669781931,0.55479906125,0.472963276791
YJL016W,0.362549800797,0.379137802356,0.309148465937
YDR444W,0.395435244161,0.422618490546,0.481433879183
YER087W,0.943262411348,0.448498642947,0.452110486289
YLR285W,5.45214521452,0.638369529887,0.580097070818
YLR267W,0.0900195694716,0.301348713216,0.424748528533
YDL219W,5.75824175824,0.38393138292,0.346783787366
YCR024C-B,0.0459770114943,0.00112100860817,0.0996028706686
YKR024C,1.65495363592,0.511932527224,0.430774078889
YKL140W,1.60054533061,0.517779331358,0.530950329966
YBR156C,0.381846635368,0.429185601469,0.437761862495
YOR076C,0.774224806202,0.495211217313,0.53256387513
YDR405W,2.30555555556,0.47690945072,0.440895424256
YOL091W,0.0139393939394,0.0463005394668,0.0656120894691
YCL031C,4.47198879552,0.635068807766,0.506705704201
YIL027C,6.39024390244,0.508642510111,0.488959629941
YLR459W,1.95820895522,0.635759776753,0.65675050113
YNL243W,5.0931426476,0.585447798701,0.536565093353
YNR026C,2.53883495146,0.577905101549,0.555045474298
YHL044W,0.227272727273,0.145580699157,0.263612689465
YPR204W,1.90304898938,0.417264556928,0.451358014513
YOR311C,2.52236652237,0.541028861612,0.534756335371
YHR068W,19.6097560976,0.58710437234,0.4411747943
YGR149W,0.748882931189,0.504211465004,0.535991699995
YDR458C,1.18377483444,0.464952313594,0.423027503704
YKL193C,2.41577060932,0.524603850743,0.528140268997
YLR310C,0.767320261438,0.464718270242,0.470950109399
YNR008W,2.2480620155,0.526833002551,0.514611222006
YJR150C,0.301255230126,0.426292003667,0.402271311031
YBR301W,0.284153005464,0.155891579072,0.185914467875
YLR003C,3.76724137931,0.631653041809,0.518993914427
YER113C,0.861926841834,0.514215585173,0.451062794402
YHR122W,4.07558139535,0.599515427875,0.554987065084
YHL017W,1.80197322058,0.524295583257,0.471828199949
YOR305W,0.373406193078,0.259340773109,0.257724469008
YIL085C,1.06186317322,0.513708653037,0.483227780414
YMR190C,0.301633045149,0.322531543666,0.253530598855
YLR325C,463.473684211,0.847368421053,0.737746545209
YCR052W,3.36320754717,0.570869159883,0.479078878013
YOR272W,5.927680798,0.609903809495,0.495396376078
YOR058C,0.752623083132,0.468441073541,0.426832095804
YOR358W,0.854280510018,0.342366242565,0.34803567951
YNL238W,1.51479028698,0.47188776967,0.525784599709
YJL198W,1.54906731549,0.556005392001,0.54024262706
YOL135C,1.48670756646,0.582729595295,0.565534094731
YOR323C,18.9958018472,0.595334353236,0.481366190884
YLL041C,2.65539452496,0.655758060388,0.581498887944
YKR074W,7.47916666667,0.373076148458,0.232592136236
YOR195W,1.51399825022,0.509438417152,0.509930151597
YER026C,9.63440860215,0.656603848073,0.604668323837
YMR201C,0.69764957265,0.400469112197,0.391482795615
YLR069C,1.92260208927,0.517361199049,0.465341402135
YML042W,0.0616475722859,0.230467575496,0.230506645515
YMR050C,92.5455974843,0.394272907755,0.306646550286
YDR069C,0.401768550557,0.402359670284,0.372096074584
YOR298W,0.0126984126984,0.158079037502,0.135370176402
YEL066W,4.23055555556,0.435186489661,0.337007609766
YPR035W,44.6077170418,0.537623937498,0.467506064373
YDR542W,0.306010928962,0.113088745526,0.21150012457
YDR227W,0.481395945599,0.377383462529,0.502885490969
YDL130W-A,11.1111111111,0.419847347816,0.375549402464
YMR037C,1.49560723514,0.605846487402,0.620021260916
YCR038C,0.225843339051,0.333928320107,0.307290377979
YOR157C,16.1320132013,0.60336165566,0.607049705762
YNL257C,0.403703703704,0.382877186847,0.443826004757
YCR072C,3.2134502924,0.461414793932,0.473212533516
YBR093C,20.2704248366,0.356234140831,0.273947518131
YBL112C,1.51449275362,0.266841160216,0.274898481357
YNL092W,0.19550342131,0.268711059389,0.323002276455
YGL054C,16.9831223629,0.696844843013,0.631583645274
YLR134W,461.832671958,0.151252270738,0.193275630403
YPL225W,34.8927203065,0.64052895393,0.584175497288
YDL043C,1.91948470209,0.570837451977,0.484782509637
YDL012C,10.4722222222,0.467003538286,0.660957274429
YDR218C,0.0238095238095,0.0878190438869,0.0814644767916
YLR299W,1.04437049362,0.473467316081,0.502774664951
YJL177W,317.986666667,0.656831465699,0.768239227327
YGL139W,1.47958725886,0.586990956637,0.588345575636
YNL054W,0.779083785413,0.504492280962,0.516529147059
YDR156W,7.18803418803,0.505474899858,0.520563358134
YPR155C,0.675643327349,0.428687161353,0.438536811194
YOR137C,0.104203670811,0.217122185488,0.237712888107
YKL172W,15.875,0.524472055,0.10978656042
YNL336W,7.04140786749,0.541501858098,0.378140629024
YDR305C,1.87974683544,0.562089153736,0.692630502257
YJR059W,1.94378568292,0.488343605637,0.435879118443
YPR100W,5.38271604938,0.413510745163,0.513174710067
YDR358W,1.46987951807,0.467290047145,0.48617936859
YLR096W,1.00306372549,0.534550226032,0.434964722356
YIL104C,1.40401785714,0.53396431201,0.500367133133
YKR052C,1.45986394558,0.590083374545,0.600583006527
YLR427W,0.884888161484,0.479856117302,0.420035396855
YIR032C,0.137254901961,0.232811566119,0.243485009706
YJR066W,0.58150145168,0.45525921854,0.437982861784
YMR127C,0.462365591398,0.468355151511,0.358197491968
YIL140W,1.82635253054,0.603628249557,0.539771741337
YLR197W,28.8973782772,0.534646925763,0.444641969168
YJL204C,0.848911651729,0.542245531601,0.574137146572
YLR244C,17.8353658537,0.621133832051,0.54421271452
YJR084W,0.887362637363,0.515631739507,0.502235996058
YLR233C,0.053125,0.171169359579,0.134249584373
YDL238C,0.265891472868,0.303555283866,0.332199598586
YGL084C,2.68862275449,0.521525553334,0.501790994774
YPR033C,19.8384668036,0.534742857886,0.581273687876
YLR382C,0.480239520958,0.380411847201,0.370530744359
YLR219W,1.26407573493,0.52087406665,0.495412089465
YDR363W,0.604534005038,0.410264764568,0.449631551374
YNL163C,1.93942277196,0.511785021503,0.489646115359
YFR005C,1.11825192802,0.469128132201,0.456100345989
YHL036W,0.130047912389,0.29408436196,0.28778338142
YFR050C,15.2286634461,0.568847688372,0.609833387767
YLR447C,19.3636363636,0.606448765845,0.627695757864
YNR069C,0.0108527131783,0.0456033141527,0.0610024453904
YGR126W,0.828460038986,0.371472683641,0.364541489496
YAR019C,0.238615664845,0.302190186132,0.388689334713
YGL071W,0.938721605917,0.480102460869,0.384720545084
YGL257C,0.73413493654,0.525142144374,0.529802464751
YGR020C,23.8305084746,0.708471563612,0.604829609485
YOR093C,0.361862806797,0.359032269573,0.321399079219
YAL046C,4.52542372881,0.573202705583,0.612386963264
YDR198C,0.57619047619,0.49775829565,0.487726611267
YAL039C,2.12698412698,0.529723147386,0.603320212765
YGR100W,0.870183314628,0.465154516599,0.521008856361
YER060W,0.831556503198,0.362568324705,0.218336001853
YDR286C,2.70909090909,0.600398717552,0.470305103922
YHR141C,499.687943262,0.53295559667,0.431479434758
YPL128C,1.78396288933,0.475905087956,0.433793443569
YJL091C,1.42768754834,0.518124723923,0.466365396108
YBR191W,366.508250825,0.591209034425,0.610672786795
YDR380W,1.28472222222,0.4904379449,0.443391447959
YGL100W,3.49425287356,0.598248298082,0.634566243643
YJR090C,1.26831501832,0.426292220803,-0.0185086991437
YDR485C,0.723278985507,0.408422469071,0.399931197068
